Season,Region,Country,Week,Surveillance System Type,A not subtyped,A(H1)pdm09,A(H3),B lineage not determined,B/Vic,B/Yam
2020/2021,WHO Europe,Kosovo*,2021-W05,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kosovo*,2021-W06,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kosovo*,2021-W07,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kosovo*,2021-W08,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kosovo*,2021-W09,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kosovo*,2021-W10,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kosovo*,2021-W11,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kosovo*,2021-W12,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kosovo*,2021-W13,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kosovo*,2021-W14,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kosovo*,2021-W15,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kosovo*,2021-W16,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kosovo*,2021-W17,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kosovo*,2021-W18,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kosovo*,2021-W19,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2020-W40,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2020-W41,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2020-W42,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2020-W43,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2020-W44,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2020-W45,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2020-W46,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2020-W47,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2020-W48,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2020-W49,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2020-W50,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2020-W51,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2020-W52,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2020-W53,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2021-W01,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2021-W02,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2021-W03,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2021-W04,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2021-W05,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2021-W06,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2021-W07,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2021-W08,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2021-W09,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2021-W10,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2021-W11,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2021-W12,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2021-W13,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2021-W14,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2021-W15,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2021-W16,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Kyrgyzstan,2021-W17,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2020-W40,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2020-W41,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2020-W42,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2020-W43,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2020-W44,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2020-W45,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2020-W46,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2020-W47,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2020-W48,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2020-W49,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2020-W50,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2020-W51,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2020-W52,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2020-W53,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2021-W01,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2021-W02,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2021-W03,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2021-W04,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2021-W05,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2021-W06,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2021-W07,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2021-W08,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2021-W09,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2021-W10,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2021-W11,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2021-W12,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2021-W13,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2021-W14,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2021-W15,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2021-W16,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2021-W17,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2021-W18,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Latvia,2021-W19,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2020-W40,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2020-W41,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2020-W42,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2020-W43,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2020-W44,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2020-W45,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2020-W46,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2020-W47,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2020-W48,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2020-W49,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2020-W50,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2020-W51,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2020-W52,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2020-W53,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2021-W01,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2021-W02,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2021-W03,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2021-W04,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2021-W05,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2021-W06,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2021-W07,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2021-W08,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2021-W09,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2021-W10,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2021-W11,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2021-W12,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2021-W13,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2021-W14,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2021-W15,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2021-W16,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2021-W17,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2021-W18,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Lithuania,2021-W19,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2020-W40,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2020-W41,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2020-W42,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2020-W43,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2020-W44,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2020-W45,Non-sentinel,0,0,0,1,0,0
2020/2021,WHO Europe,Luxembourg,2020-W46,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2020-W47,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2020-W48,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2020-W49,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2020-W50,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2020-W51,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2020-W52,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2020-W53,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2021-W01,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2021-W02,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2021-W03,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2021-W04,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2021-W05,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2021-W06,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2021-W07,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2021-W08,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2021-W09,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2021-W10,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2021-W11,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2021-W12,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2021-W13,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2021-W14,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2021-W15,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2021-W16,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2021-W17,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2021-W18,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Luxembourg,2021-W19,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2020-W40,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2020-W41,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2020-W42,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2020-W43,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2020-W44,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2020-W45,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2020-W46,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2020-W47,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2020-W48,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2020-W49,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2020-W50,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2020-W51,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2020-W52,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2020-W53,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2021-W01,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2021-W02,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2021-W03,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2021-W04,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2021-W05,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2021-W06,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2021-W07,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2021-W08,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2021-W09,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2021-W10,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2021-W11,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2021-W12,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2021-W13,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2021-W14,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2021-W15,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2021-W16,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2021-W17,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2021-W18,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Malta,2021-W19,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2020-W40,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2020-W41,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2020-W42,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2020-W43,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2020-W44,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2020-W45,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2020-W46,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2020-W47,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2020-W48,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2020-W49,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2020-W50,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2020-W51,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2020-W52,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2020-W53,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2021-W01,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2021-W02,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2021-W03,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2021-W04,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2021-W05,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2021-W06,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2021-W07,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2021-W08,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2021-W09,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2021-W10,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2021-W11,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2021-W12,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2021-W13,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2021-W14,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2021-W15,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2021-W16,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2021-W17,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2021-W18,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Montenegro,2021-W19,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2020-W40,Non-sentinel,1,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2020-W41,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2020-W42,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2020-W43,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2020-W44,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2020-W45,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2020-W46,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2020-W47,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2020-W48,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2020-W49,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2020-W50,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2020-W51,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2020-W52,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2020-W53,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2021-W01,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2021-W02,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2021-W03,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2021-W04,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2021-W05,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2021-W06,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2021-W07,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2021-W08,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2021-W09,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2021-W10,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2021-W11,Non-sentinel,1,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2021-W12,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2021-W13,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2021-W14,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2021-W15,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2021-W16,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2021-W17,Non-sentinel,1,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2021-W18,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Netherlands,2021-W19,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Norway,2020-W40,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Norway,2020-W41,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Norway,2020-W42,Non-sentinel,0,0,0,3,0,0
2020/2021,WHO Europe,Norway,2020-W43,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Norway,2020-W44,Non-sentinel,0,0,1,0,1,0
2020/2021,WHO Europe,Norway,2020-W45,Non-sentinel,0,0,0,0,1,0
2020/2021,WHO Europe,Norway,2020-W46,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Norway,2020-W47,Non-sentinel,0,0,0,1,0,0
2020/2021,WHO Europe,Norway,2020-W48,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Norway,2020-W49,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Norway,2020-W50,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Norway,2020-W51,Non-sentinel,0,0,0,2,0,0
2020/2021,WHO Europe,Norway,2020-W52,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Norway,2020-W53,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Norway,2021-W01,Non-sentinel,0,0,0,0,1,0
2020/2021,WHO Europe,Norway,2021-W02,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Norway,2021-W03,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Norway,2021-W04,Non-sentinel,0,1,0,1,0,0
2020/2021,WHO Europe,Norway,2021-W05,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Norway,2021-W06,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Norway,2021-W07,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Norway,2021-W08,Non-sentinel,0,1,0,0,0,0
2020/2021,WHO Europe,Norway,2021-W09,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Norway,2021-W10,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Norway,2021-W11,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Norway,2021-W12,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Norway,2021-W13,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Norway,2021-W14,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Norway,2021-W15,Non-sentinel,0,0,1,0,0,0
2020/2021,WHO Europe,Norway,2021-W16,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Norway,2021-W17,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Norway,2021-W18,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Norway,2021-W19,Non-sentinel,2,0,0,0,0,0
2020/2021,WHO Europe,Poland,2020-W40,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2020-W41,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2020-W42,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2020-W43,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2020-W44,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2020-W45,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2020-W46,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2020-W47,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2020-W48,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2020-W49,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2020-W50,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2020-W51,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2020-W52,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2020-W53,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2021-W01,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2021-W02,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2021-W03,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2021-W04,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2021-W05,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2021-W06,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2021-W07,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2021-W08,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2021-W09,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2021-W10,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2021-W11,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2021-W12,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2021-W13,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2021-W14,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2021-W15,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2021-W16,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2021-W17,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2021-W18,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Poland,2021-W19,Non-sentinel,0,0,0,0,0,0
2020/2021,WHO Europe,Portugal,2020-W40,Non-sentinel,0,0,0,0,0,0
